#segundos nanosegundos Rango theta Radio
596 10000000 5.702272 -0.591218 0.295578
596 10000000 3.157842 0.505910 0.504071
596 35000000 2.740888 -0.997236 0.284104
596 35000000 5.675182 -0.590321 0.279926
596 35000000 3.150730 0.509127 0.504253
596 60000000 2.734887 -0.995439 0.280852
596 60000000 5.682040 -0.589625 0.291474
596 60000000 3.138663 0.512124 0.499343
596 83000000 2.737887 -0.996865 0.287397
596 83000000 5.672294 -0.589692 0.289973
596 83000000 3.116199 0.514836 0.486243
596 109000000 2.722687 -0.998932 0.278330
596 109000000 5.660847 -0.589334 0.286546
596 109000000 3.114965 0.516629 0.493362
596 135000000 2.702691 -1.000276 0.263654
596 135000000 5.653661 -0.589368 0.286913
596 135000000 3.113875 0.519283 0.499184
596 159000000 2.722624 -1.001955 0.287301
596 159000000 5.652656 -0.588867 0.291960
596 159000000 3.105976 0.521750 0.499006
596 184000000 2.705045 -1.005119 0.274981
596 184000000 5.631294 -0.588596 0.278074
596 184000000 3.094552 0.524730 0.496630
596 210000000 2.690754 -1.007685 0.267555
596 210000000 5.631872 -0.588618 0.286051
596 210000000 3.115538 0.526232 0.523641
596 235000000 2.681845 -1.009940 0.263348
596 235000000 5.631825 -0.588845 0.293770
596 235000000 3.082179 0.528792 0.499115
596 259000000 2.687618 -1.010125 0.271834
596 259000000 5.621527 -0.588751 0.290171
596 259000000 3.075797 0.531063 0.499218
596 283000000 2.668277 -1.010562 0.256838
596 283000000 5.603846 -0.588527 0.280553
596 283000000 3.099509 0.533154 0.531632
596 311000000 2.694454 -1.013021 0.285407
596 311000000 5.621637 -0.589239 0.304880
596 311000000 3.063926 0.536542 0.503279
596 335000000 2.672033 -1.016167 0.270976
596 335000000 5.601733 -0.588199 0.292128
596 335000000 3.052329 0.538584 0.500321
596 359000000 2.663337 -1.018000 0.266824
596 359000000 5.572705 -0.587925 0.271776
596 359000000 3.048969 0.540988 0.504282
596 385000000 2.660043 -1.020323 0.268624
596 385000000 5.580789 -0.587547 0.286079
596 385000000 3.038718 0.543497 0.501474
596 410000000 2.648709 -1.020270 0.261737
596 410000000 5.581631 -0.587884 0.293376
596 410000000 3.017720 0.545385 0.487814
596 435000000 2.656409 -1.023733 0.271806
596 435000000 5.547665 -0.587943 0.269369
596 435000000 3.019473 0.548299 0.498594
596 460000000 2.649375 -1.025524 0.270625
596 460000000 5.568284 -0.587573 0.295397
596 460000000 3.012551 0.551317 0.499929
596 484000000 2.642985 -1.028119 0.268436
596 484000000 5.558166 -0.587751 0.291572
596 484000000 3.005875 0.553366 0.499249
596 509000000 2.645292 -1.029124 0.274034
596 509000000 5.542198 -0.586647 0.282453
596 509000000 2.993317 0.555898 0.496787
596 534000000 2.616003 -1.030672 0.252200
596 534000000 5.548082 -0.587637 0.296646
596 534000000 2.992145 0.558555 0.500839
596 558000000 2.628516 -1.033508 0.268669
596 558000000 5.540291 -0.587712 0.296789
596 558000000 2.985130 0.561165 0.501579
596 584000000 2.608271 -1.034665 0.251792
596 584000000 5.527092 -0.587333 0.290700
596 584000000 2.956687 0.564052 0.487310
596 610000000 2.622432 -1.037401 0.269667
596 610000000 5.512873 -0.586846 0.283133
596 610000000 2.965643 0.566060 0.498623
596 635000000 2.605017 -1.038199 0.258082
596 635000000 5.490711 -0.586083 0.269513
596 635000000 2.967867 0.569049 0.505431
596 659000000 2.615950 -1.041246 0.272579
596 659000000 5.486503 -0.586189 0.272346
596 659000000 2.948517 0.571315 0.497252
596 688000000 2.613732 -1.042622 0.273207
596 688000000 5.489172 -0.586446 0.281984
596 688000000 2.943097 0.574217 0.498500
596 710000000 2.601061 -1.045021 0.266249
596 710000000 5.479331 -0.586312 0.280273
596 710000000 2.946086 0.576812 0.506208
596 735000000 2.604678 -1.046300 0.273048
596 735000000 5.481885 -0.586573 0.289679
596 735000000 2.935881 0.579621 0.504782
596 763000000 2.588115 -1.046143 0.259586
596 763000000 5.462770 -0.586040 0.277970
596 763000000 2.926492 0.581183 0.505981
596 785000000 2.600726 -1.052494 0.278907
596 785000000 5.445977 -0.585406 0.268359
596 785000000 2.910999 0.585265 0.496570
596 809000000 2.600499 -1.052582 0.280774
596 809000000 5.450527 -0.586065 0.280978
596 809000000 2.918145 0.588536 0.509999
596 835000000 2.592691 -1.056148 0.278306
596 835000000 5.428517 -0.585353 0.266946
596 835000000 2.951077 0.595276 0.534939
596 859000000 2.589931 -1.056459 0.278951
596 859000000 5.470229 -0.586012 0.312896
596 859000000 2.920792 0.595606 0.518978
596 884000000 2.578634 -1.056928 0.271720
596 884000000 5.441685 -0.584601 0.292295
596 884000000 2.902424 0.593101 0.518505
596 909000000 2.578413 -1.060307 0.276787
596 909000000 5.425723 -0.583871 0.284451
596 909000000 2.880109 0.600371 0.501983
596 934000000 2.580609 -1.060414 0.282473
596 934000000 5.435038 -0.583926 0.300293
596 934000000 2.906129 0.606818 0.534884
596 960000000 2.600197 -1.061864 0.303547
596 960000000 5.425329 -0.582362 0.296875
596 960000000 2.825554 0.603391 0.475178
596 985000000 2.553420 -1.059489 0.260186
596 985000000 5.444910 -0.581766 0.321321
596 985000000 2.863661 0.611354 0.506939
597 9000000 2.525420 -1.061380 0.241284
597 9000000 5.401819 -0.579423 0.286664
597 9000000 2.823502 0.612856 0.476461
597 33000000 2.546281 -1.061122 0.262267
597 33000000 5.402660 -0.578741 0.296061
597 33000000 2.840505 0.618904 0.500378
597 59000000 2.549364 -1.064969 0.266952
597 59000000 5.396123 -0.576461 0.296343
597 59000000 2.825497 0.622527 0.493036
597 86000000 2.559958 -1.063477 0.284077
597 86000000 5.389321 -0.573601 0.296811
597 86000000 2.838466 0.627694 0.512069
597 109000000 2.548125 -1.061633 0.276783
597 109000000 5.388356 -0.571950 0.303128
597 109000000 2.796465 0.635721 0.477684
597 135000000 2.525775 -1.061977 0.258767
597 135000000 5.363321 -0.567723 0.284478
597 135000000 2.786873 0.641571 0.475030
597 160000000 2.536469 -1.060115 0.271768
597 160000000 5.358144 -0.564386 0.285357
597 160000000 2.811773 0.641924 0.508953
597 184000000 2.531417 -1.059519 0.269796
597 184000000 5.347489 -0.560735 0.280578
597 184000000 2.824791 0.647740 0.525234
597 210000000 2.529098 -1.057130 0.271243
597 210000000 5.345311 -0.557365 0.286369
597 210000000 2.799828 0.655625 0.507733
597 237000000 2.528515 -1.054696 0.271274
597 237000000 5.349065 -0.554089 0.295204
597 237000000 2.787611 0.662795 0.501684
597 259000000 2.517963 -1.050701 0.262773
597 259000000 5.356384 -0.551513 0.309031
597 259000000 2.769786 0.669320 0.492829
597 285000000 2.522908 -1.051886 0.273870
597 285000000 5.344645 -0.546455 0.302550
597 285000000 2.766495 0.675447 0.496926
597 308000000 2.521613 -1.051718 0.278582
597 308000000 5.318773 -0.541320 0.282961
597 308000000 2.763176 0.681511 0.498627
597 336000000 2.504114 -1.045850 0.261239
597 336000000 5.324100 -0.538159 0.294066
597 336000000 2.761852 0.688421 0.501530
597 362000000 2.503172 -1.041542 0.261839
597 362000000 5.307343 -0.532389 0.283216
597 362000000 2.750616 0.695800 0.498656
597 385000000 2.494850 -1.041093 0.258370
597 385000000 5.309895 -0.528373 0.291879
597 385000000 2.767903 0.699731 0.516564
597 412000000 2.503520 -1.037622 0.268274
597 412000000 5.313609 -0.524759 0.301993
597 412000000 2.736679 0.710060 0.497340
597 434000000 2.505329 -1.035364 0.273955
597 434000000 5.294718 -0.519114 0.288400
597 434000000 2.747986 0.714787 0.510117
597 462000000 2.511059 -1.033411 0.281903
597 462000000 5.283437 -0.513916 0.282567
597 462000000 2.719569 0.724243 0.493356
597 486000000 5.330159 -1.612676 0.518789
597 486000000 2.496429 -1.030504 0.271558
597 486000000 5.305043 -0.511831 0.311022
597 486000000 2.740865 0.728650 0.514192
597 510000000 5.322628 -1.606962 0.507910
597 510000000 2.492444 -1.025721 0.267011
597 510000000 5.302713 -0.506128 0.313743
597 510000000 2.715245 0.737611 0.499532
597 535000000 5.281747 -1.593871 0.452338
597 535000000 2.489996 -1.023842 0.270145
597 535000000 5.273597 -0.499993 0.291071
597 535000000 2.710306 0.745016 0.500113
597 560000000 5.316215 -1.596582 0.497074
597 560000000 2.491003 -1.020500 0.274392
597 560000000 5.274861 -0.494752 0.298583
597 560000000 2.700951 0.752841 0.498092
597 586000000 5.337372 -1.594717 0.520827
597 586000000 2.479686 -1.015826 0.265588
597 586000000 5.261816 -0.489080 0.292831
597 586000000 2.712206 0.760455 0.513867
597 611000000 5.323244 -1.587417 0.500270
597 611000000 2.492510 -1.018332 0.285739
597 611000000 5.258090 -0.483971 0.294420
597 611000000 2.684998 0.768234 0.494404
597 638000000 5.319413 -1.582178 0.494879
597 638000000 2.477047 -1.010382 0.269634
597 638000000 5.254794 -0.479773 0.297142
597 638000000 2.704555 0.775662 0.516048
597 661000000 5.356876 -1.581996 0.536931
597 661000000 2.474194 -1.008220 0.271931
597 661000000 5.239916 -0.474445 0.288140
597 661000000 2.658435 0.783214 0.480541
597 685000000 5.364101 -1.580807 0.553071
597 685000000 2.476601 -1.004018 0.275165
597 685000000 5.230503 -0.468514 0.283924
597 685000000 2.664331 0.791252 0.490325
597 719000000 5.356739 -1.571655 0.531922
597 719000000 2.465890 -1.001109 0.269049
597 719000000 5.211052 -0.462428 0.273115
597 719000000 2.647146 0.799691 0.481899
597 737000000 5.318780 -1.563625 0.490363
597 737000000 2.472075 -0.997802 0.276574
597 737000000 5.218513 -0.459522 0.285581
597 737000000 2.665897 0.805616 0.502659
597 761000000 5.391311 -1.566830 0.571443
597 761000000 2.456511 -0.993925 0.265492
597 761000000 5.210563 -0.452612 0.281470
597 761000000 2.644631 0.813453 0.487829
597 787000000 5.328350 -1.555986 0.500710
597 787000000 2.462168 -0.994699 0.278651
597 787000000 5.205668 -0.449034 0.285124
597 787000000 2.654960 0.820445 0.503911
597 812000000 5.327486 -1.551633 0.498649
597 812000000 2.465583 -0.988688 0.279734
597 812000000 5.190475 -0.442480 0.275553
597 812000000 2.640989 0.829489 0.495429
597 836000000 5.303610 -1.545701 0.474528
597 836000000 2.447619 -0.986003 0.267256
597 836000000 5.195709 -0.438156 0.285186
597 836000000 2.641137 0.835989 0.500640
597 862000000 5.329535 -1.542903 0.499523
597 862000000 2.451921 -0.984455 0.276380
597 862000000 5.184842 -0.435168 0.281503
597 862000000 2.636622 0.844914 0.502747
597 889000000 5.326634 -1.538119 0.494507
597 889000000 2.453510 -0.979261 0.278283
597 889000000 5.195269 -0.427732 0.300304
597 889000000 2.638978 0.852411 0.506796
597 912000000 5.314989 -1.533276 0.482942
597 912000000 2.454544 -0.977020 0.283037
597 912000000 5.180813 -0.424574 0.293479
597 912000000 2.624004 0.858797 0.499988
597 937000000 5.349945 -1.532780 0.522351
597 937000000 2.451920 -0.974978 0.284069
597 937000000 5.173979 -0.419038 0.290890
597 937000000 2.611713 0.865256 0.492745
597 962000000 5.345851 -1.526480 0.512850
597 962000000 2.440480 -0.972170 0.276937
597 962000000 5.168031 -0.414107 0.290872
597 962000000 2.604994 0.871841 0.490102
597 986000000 5.313848 -1.519531 0.479774
597 986000000 2.429955 -0.969230 0.271008
597 986000000 5.145424 -0.408416 0.275026
597 986000000 2.618483 0.878045 0.513498
598 12000000 5.321105 -1.518153 0.488412
598 12000000 2.450625 -0.965938 0.292260
598 12000000 5.142407 -0.403845 0.279104
598 12000000 2.602228 0.888856 0.498903
598 36000000 5.335576 -1.512819 0.501842
598 36000000 2.434368 -0.962040 0.280668
598 36000000 5.138145 -0.398741 0.280310
598 36000000 2.596011 0.896041 0.497844
598 62000000 5.323404 -1.507244 0.486494
598 62000000 2.412853 -0.958744 0.264850
598 62000000 5.137540 -0.394135 0.287195
598 62000000 2.601621 0.905900 0.508567
598 87000000 5.331942 -1.504865 0.498677
598 87000000 2.418675 -0.956423 0.273127
598 87000000 5.130705 -0.390273 0.286540
598 87000000 2.585979 0.911595 0.498369
598 112000000 5.335679 -1.501096 0.501344
598 112000000 2.407010 -0.952984 0.266646
598 112000000 5.124304 -0.385705 0.285952
598 112000000 2.586104 0.919730 0.501459
598 136000000 5.366812 -1.497022 0.528424
598 136000000 2.414476 -0.950451 0.276145
598 136000000 5.117033 -0.380970 0.285102
598 136000000 6.622991 0.336351 0.734437
598 136000000 2.575842 0.926570 0.497209
598 161000000 5.327146 -1.492850 0.494405
598 161000000 2.398346 -0.947648 0.265500
598 161000000 5.124805 -0.377164 0.302951
598 161000000 6.327253 0.352577 0.438921
598 161000000 2.558204 0.936878 0.484250
598 187000000 5.328782 -1.488436 0.496525
598 187000000 2.421841 -0.946983 0.290626
598 187000000 5.105292 -0.371131 0.286867
598 187000000 6.369977 0.354712 0.492169
598 187000000 2.573958 0.941856 0.504594
598 210000000 5.334692 -1.485083 0.501859
598 210000000 2.400572 -0.942223 0.273634
598 210000000 5.101350 -0.366140 0.289349
598 210000000 6.399040 0.359482 0.528226
598 210000000 2.567721 0.948973 0.503361
598 236000000 5.332058 -1.480910 0.499404
598 236000000 2.409767 -0.941300 0.287692
598 236000000 5.093335 -0.361774 0.286832
598 236000000 6.396148 0.363792 0.535015
598 236000000 2.564363 0.958156 0.503634
598 264000000 5.332908 -1.476965 0.499960
598 264000000 2.388329 -0.937132 0.270494
598 264000000 5.109386 -0.355578 0.307675
598 264000000 6.476616 0.367844 0.616344
598 264000000 2.570288 0.963888 0.515546
598 290000000 5.328693 -1.473204 0.496676
598 290000000 2.396279 -0.934228 0.281377
598 290000000 5.069893 -0.349029 0.277474
598 290000000 6.346879 0.377752 0.499181
598 290000000 2.544021 0.973760 0.494967
598 312000000 5.322289 -1.470266 0.490957
598 312000000 2.394299 -0.932178 0.284360
598 312000000 5.066497 -0.347691 0.282303
598 312000000 6.352880 0.383444 0.510288
598 312000000 2.548808 0.981574 0.502793
598 337000000 5.331879 -1.464904 0.500632
598 337000000 2.375552 -0.928446 0.270648
598 337000000 5.066091 -0.342080 0.288567
598 337000000 6.314148 0.389606 0.479388
598 337000000 2.538923 0.987854 0.498020
598 364000000 5.325861 -1.461737 0.495490
598 364000000 2.374379 -0.925672 0.272923
598 364000000 5.069914 -0.338030 0.300657
598 364000000 6.331470 0.394315 0.503835
598 364000000 2.524083 0.997955 0.486972
598 390000000 5.328833 -1.457473 0.498124
598 390000000 2.358626 -0.923412 0.264555
598 390000000 5.048741 -0.333083 0.285060
598 390000000 6.363156 0.400241 0.541917
598 390000000 2.536655 1.004681 0.503576
598 413000000 5.327306 -1.453563 0.498202
598 413000000 2.363917 -0.920591 0.271652
598 413000000 5.048116 -0.327500 0.292337
598 413000000 6.270562 0.408191 0.456800
598 413000000 2.529939 1.011817 0.501134
598 438000000 5.329628 -1.449650 0.499730
598 438000000 2.355299 -0.917671 0.267491
598 438000000 5.042957 -0.322643 0.293403
598 438000000 6.330722 0.410289 0.524649
598 438000000 2.527035 1.019245 0.502377
598 462000000 5.335935 -1.445009 0.507146
598 462000000 2.354896 -0.915615 0.270351
598 462000000 5.030699 -0.318982 0.288057
598 462000000 6.306601 0.417023 0.506923
598 462000000 2.514859 1.026863 0.496662
598 488000000 5.326144 -1.442311 0.498874
598 488000000 2.352599 -0.912969 0.272140
598 488000000 5.025993 -0.313592 0.291159
598 488000000 6.274626 0.423959 0.481409
598 488000000 2.520967 1.034398 0.503644
598 513000000 5.328832 -1.438467 0.500539
598 513000000 2.343948 -0.910287 0.269839
598 513000000 5.020859 -0.309185 0.292408
598 513000000 6.432728 0.420475 0.648541
598 513000000 2.505247 1.041323 0.494716
598 537000000 5.324527 -1.435437 0.496691
598 537000000 2.340065 -0.907990 0.270238
598 537000000 5.016946 -0.304545 0.294640
598 537000000 6.286734 0.433843 0.507154
598 537000000 2.505605 1.049493 0.498484
598 566000000 5.324078 -1.431423 0.498581
598 566000000 2.334315 -0.905635 0.269278
598 566000000 4.982455 -0.300186 0.273931
598 566000000 6.243916 0.441406 0.473474
598 566000000 2.506531 1.057893 0.502211
598 588000000 5.333068 -1.427085 0.506651
598 588000000 2.338396 -0.903361 0.274803
598 588000000 5.006362 -0.295737 0.298009
598 588000000 6.275844 0.443986 0.511219
598 588000000 2.495895 1.064631 0.497314
598 616000000 5.324593 -1.424819 0.499648
598 616000000 2.326077 -0.901647 0.269238
598 616000000 4.989542 -0.291696 0.291007
598 616000000 6.225817 0.451968 0.467019
598 616000000 2.479620 1.073009 0.484160
598 638000000 5.329299 -1.421037 0.504994
598 638000000 2.315179 -0.900470 0.264563
598 638000000 4.981309 -0.287733 0.290432
598 638000000 6.213592 0.457180 0.461977
598 638000000 2.503537 1.079030 0.507945
598 662000000 5.328783 -1.417996 0.505523
598 662000000 2.318358 -0.898182 0.270138
598 662000000 4.980368 -0.284792 0.298024
598 662000000 6.267644 0.458532 0.523437
598 662000000 2.467278 1.086583 0.479151
598 689000000 5.316068 -1.414873 0.493276
598 689000000 2.304737 -0.898010 0.263266
598 689000000 4.965589 -0.279926 0.289417
598 689000000 6.258233 0.463478 0.521875
598 689000000 2.462362 1.094438 0.478378
598 714000000 5.321963 -1.412763 0.501883
598 714000000 2.309387 -0.894574 0.271200
598 714000000 4.950033 -0.276333 0.283252
598 714000000 6.197183 0.472356 0.465749
598 714000000 2.492278 1.096384 0.514776
598 739000000 5.321517 -1.409693 0.502696
598 739000000 2.295684 -0.893472 0.264139
598 739000000 4.954959 -0.271945 0.293013
598 739000000 6.242831 0.473497 0.520710
598 739000000 2.466322 1.109419 0.489395
598 763000000 5.317884 -1.407441 0.501349
598 763000000 2.291921 -0.892321 0.264615
598 763000000 4.940596 -0.268326 0.288047
598 763000000 6.153039 0.484960 0.434877
598 763000000 2.466655 1.114413 0.494265
598 789000000 5.314289 -1.404312 0.498409
598 789000000 2.298454 -0.890085 0.274378
598 789000000 4.934860 -0.264155 0.290376
598 789000000 6.180687 0.486647 0.472238
598 789000000 2.432512 1.124296 0.462516
598 814000000 5.314635 -1.401253 0.498946
598 814000000 2.300907 -0.885969 0.280721
598 814000000 4.923374 -0.260241 0.286550
598 814000000 6.223830 0.487599 0.524565
598 814000000 2.510629 1.126500 0.543569
598 842000000 5.309323 -1.398145 0.495543
598 842000000 2.285564 -0.885775 0.272479
598 842000000 4.920355 -0.255407 0.289888
598 842000000 6.195547 0.495448 0.501717
598 842000000 2.471352 1.137021 0.507292
598 870000000 5.309951 -1.394988 0.496809
598 870000000 2.281141 -0.883835 0.272323
598 870000000 4.924509 -0.251108 0.299618
598 870000000 6.191450 0.500097 0.506836
598 870000000 2.454531 1.146159 0.496583
598 892000000 5.313856 -1.391197 0.501832
598 892000000 2.278664 -0.882571 0.274836
598 892000000 4.894687 -0.247058 0.282071
598 892000000 6.216102 0.503978 0.537322
598 892000000 2.460469 1.153008 0.502882
598 918000000 5.314386 -1.387918 0.503280
598 918000000 2.262227 -0.878934 0.264996
598 918000000 4.896870 -0.243041 0.289716
598 918000000 6.203786 0.509628 0.530857
598 918000000 2.454424 1.160022 0.500775
598 943000000 5.304410 -1.384006 0.493609
598 943000000 2.271378 -0.879420 0.277176
598 943000000 4.885017 -0.238612 0.286470
598 943000000 6.181736 0.514516 0.517268
598 943000000 2.452452 1.167766 0.501919
598 968000000 5.303349 -1.382318 0.496598
598 968000000 2.258479 -0.876261 0.269823
598 968000000 4.883126 -0.234877 0.290206
598 968000000 6.136971 0.523136 0.476500
598 968000000 2.451725 1.175522 0.503709
598 992000000 5.308636 -1.378310 0.502545
598 992000000 2.244742 -0.874300 0.261261
598 992000000 4.877897 -0.230318 0.292035
598 992000000 6.170776 0.525685 0.519027
598 992000000 2.447181 1.182665 0.503956
599 18000000 5.309690 -1.375075 0.503945
599 18000000 2.244255 -0.870908 0.266117
599 18000000 4.858563 -0.226089 0.283058
599 18000000 6.145301 0.532369 0.498033
599 18000000 2.442518 1.190531 0.501176
599 43000000 5.311602 -1.373586 0.510398
599 43000000 2.242737 -0.869514 0.269512
599 43000000 4.848248 -0.221921 0.281632
599 43000000 6.153844 0.535576 0.516828
599 43000000 2.442177 1.198137 0.503237
599 69000000 5.302991 -1.368611 0.501229
599 69000000 2.237385 -0.867338 0.268400
599 69000000 4.887028 -0.216211 0.318132
599 69000000 6.075048 0.545748 0.441680
599 69000000 2.434395 1.206123 0.499758
599 95000000 5.297139 -1.365505 0.497084
599 95000000 2.254743 -0.867166 0.291453
599 95000000 4.849778 -0.212199 0.294795
599 95000000 6.160425 0.544823 0.538934
599 95000000 2.417967 1.214425 0.486589
599 120000000 5.297279 -1.362075 0.498067
599 120000000 2.232810 -0.863826 0.273610
599 120000000 4.830942 -0.208077 0.285367
599 120000000 6.075359 0.555371 0.456774
599 120000000 2.408146 1.220151 0.478027
599 146000000 5.293421 -1.357816 0.495636
599 146000000 2.244678 -0.863706 0.290609
599 146000000 4.827335 -0.203261 0.289092
599 146000000 6.117278 0.559173 0.504723
599 146000000 2.431641 1.230761 0.505238
599 170000000 5.303977 -1.356249 0.509090
599 170000000 2.236177 -0.860407 0.282987
599 170000000 4.853842 -0.198210 0.316653
599 170000000 6.071311 0.568525 0.461600
599 170000000 2.432483 1.238512 0.507440
599 194000000 5.287714 -1.352500 0.494309
599 194000000 2.227085 -0.858096 0.279875
599 194000000 4.821343 -0.194370 0.295748
599 194000000 6.131953 0.567425 0.534595
599 194000000 2.453861 1.243412 0.528463
599 220000000 5.287159 -1.349050 0.494838
599 220000000 2.216462 -0.853621 0.277064
599 220000000 4.816862 -0.189814 0.298544
599 220000000 6.062096 0.576978 0.468970
599 220000000 2.410143 1.252189 0.492770
599 245000000 5.285121 -1.345634 0.494499
599 245000000 2.205051 -0.852565 0.271318
599 245000000 4.812457 -0.185408 0.300830
599 245000000 6.079930 0.581757 0.493273
599 245000000 2.411897 1.256937 0.493185
599 270000000 5.284171 -1.341276 0.495600
599 270000000 2.200495 -0.850351 0.271556
599 270000000 4.777911 -0.181540 0.278034
599 270000000 6.092336 0.585735 0.513421
599 270000000 2.427853 1.269680 0.512790
599 296000000 5.289013 -1.338312 0.501058
599 296000000 2.201339 -0.848932 0.276596
599 296000000 4.780739 -0.176721 0.287304
599 296000000 6.066466 0.592271 0.493856
599 296000000 2.420510 1.276304 0.507585
599 320000000 5.274967 -1.336363 0.490543
599 320000000 2.181175 -0.847186 0.263803
599 320000000 4.759771 -0.172527 0.277116
599 320000000 6.082319 0.595448 0.516823
599 320000000 2.408954 1.284447 0.498486
599 344000000 5.278446 -1.330903 0.492874
599 344000000 2.181139 -0.844134 0.269069
599 344000000 4.764003 -0.167275 0.285206
599 344000000 6.072814 0.601311 0.512866
599 344000000 2.410640 1.291372 0.502056
599 369000000 5.279358 -1.328462 0.497531
599 369000000 2.180734 -0.842458 0.271737
599 369000000 4.760103 -0.163406 0.286906
599 369000000 6.016364 0.609745 0.460823
599 369000000 2.415496 1.298097 0.509005
599 398000000 5.278446 -1.325533 0.498790
599 398000000 2.178420 -0.839863 0.274355
599 398000000 4.752192 -0.159180 0.288639
599 398000000 6.059510 0.612428 0.513857
599 398000000 2.422533 1.306964 0.517816
599 420000000 5.279391 -1.322037 0.500996
599 420000000 2.164784 -0.838327 0.266945
599 420000000 4.742983 -0.155539 0.287128
599 420000000 6.025810 0.620354 0.481799
599 420000000 2.424001 1.312485 0.520454
599 445000000 5.275186 -1.319001 0.499234
599 445000000 2.166346 -0.836222 0.271843
599 445000000 4.741709 -0.150496 0.291961
599 445000000 6.028201 0.625035 0.491269
599 445000000 2.416260 1.321337 0.514977
599 469000000 5.276984 -1.315677 0.501112
599 469000000 2.163227 -0.834569 0.273346
599 469000000 4.743337 -0.146192 0.298941
599 469000000 6.033043 0.628709 0.503936
599 469000000 2.382244 1.329903 0.485723
599 495000000 5.281339 -1.311763 0.507012
599 495000000 2.151200 -0.832919 0.267722
599 495000000 4.727978 -0.141923 0.292840
599 495000000 6.037448 0.632841 0.515387
599 495000000 2.389425 1.337963 0.494460
599 520000000 5.273174 -1.308946 0.501419
599 520000000 2.149314 -0.829458 0.269675
599 520000000 4.721383 -0.137636 0.292922
599 520000000 6.012143 0.640667 0.494904
599 520000000 2.418572 1.343507 0.522804
599 544000000 5.261172 -1.304334 0.490113
599 544000000 2.155524 -0.829738 0.281394
599 544000000 4.707736 -0.132318 0.288391
599 544000000 6.006643 0.646651 0.493008
599 544000000 2.371304 1.354198 0.482423
599 569000000 5.266984 -1.301770 0.498638
599 569000000 2.132535 -0.824820 0.266024
599 569000000 4.706423 -0.127899 0.293489
599 569000000 6.030989 0.648109 0.531043
599 569000000 2.389653 1.360591 0.498678
599 594000000 5.257985 -1.297057 0.490026
599 594000000 2.135982 -0.823072 0.271956
599 594000000 4.702681 -0.123909 0.298326
599 594000000 6.038050 0.652668 0.544897
599 594000000 2.394164 1.369597 0.505316
599 619000000 5.265011 -1.295038 0.500303
599 619000000 2.148023 -0.824245 0.288252
599 619000000 4.684024 -0.118332 0.287411
599 619000000 6.004054 0.661221 0.513757
599 619000000 2.419898 1.373416 0.533664
599 645000000 5.262538 -1.291358 0.501201
599 645000000 2.103477 -0.819070 0.250793
599 645000000 4.687875 -0.114192 0.297551
599 645000000 5.998161 0.667084 0.513734
599 645000000 2.386907 1.385607 0.501135
599 670000000 5.259454 -1.288133 0.500562
599 670000000 2.120461 -0.817380 0.272559
599 670000000 4.674055 -0.109213 0.292342
599 670000000 5.972923 0.675159 0.490852
599 670000000 2.384482 1.394011 0.501613
599 695000000 5.251121 -1.283635 0.492892
599 695000000 2.126335 -0.812297 0.282842
599 695000000 4.674872 -0.104875 0.299651
599 695000000 5.969722 0.680615 0.495416
599 695000000 2.387264 1.402692 0.505245
599 721000000 5.262192 -1.282056 0.507629
599 721000000 2.092837 -0.813344 0.255322
599 721000000 4.650724 -0.099378 0.286003
599 721000000 5.963623 0.685859 0.497377
599 721000000 2.358987 1.410530 0.479955
599 746000000 5.262032 -1.276832 0.506940
599 746000000 2.106540 -0.810420 0.272906
599 746000000 4.644372 -0.095371 0.287611
599 746000000 5.970937 0.690196 0.510271
599 746000000 2.368293 1.416023 0.489682
599 770000000 5.250978 -1.274557 0.498008
599 770000000 2.088294 -0.808814 0.261057
599 770000000 4.644659 -0.090603 0.292875
599 770000000 5.963353 0.695834 0.508897
599 770000000 2.419658 1.424891 0.540911
599 798000000 5.249151 -1.270740 0.499417
599 798000000 2.091281 -0.805581 0.270004
599 798000000 4.629285 -0.085834 0.287270
599 798000000 5.973388 0.699422 0.529832
599 798000000 2.394692 1.437801 0.515884
599 820000000 5.257755 -1.268998 0.511419
599 820000000 2.097147 -0.803647 0.278276
599 820000000 4.624263 -0.081506 0.289704
599 820000000 5.949958 0.706862 0.509555
599 820000000 2.381650 1.442673 0.506665
599 845000000 5.250508 -1.264501 0.504444
599 845000000 2.080771 -0.802063 0.268701
599 845000000 4.621363 -0.076696 0.292985
599 845000000 5.936858 0.713996 0.498167
599 845000000 2.378378 1.450848 0.504640
599 870000000 5.242444 -1.260855 0.497579
599 870000000 2.076580 -0.799297 0.269589
599 870000000 4.603624 -0.072064 0.284800
599 870000000 5.928788 0.719870 0.496616
599 870000000 2.412886 1.459367 0.539639
599 896000000 5.240141 -1.256754 0.498867
599 896000000 2.096292 -0.795695 0.291407
599 896000000 4.603590 -0.067079 0.291134
599 896000000 5.943990 0.722611 0.524023
599 896000000 2.394937 1.467909 0.522574
599 920000000 5.237561 -1.252367 0.495470
599 920000000 2.068536 -0.794664 0.271375
599 920000000 4.600400 -0.062081 0.293801
599 920000000 5.918083 0.731692 0.496794
599 920000000 2.409891 1.475532 0.538157
599 946000000 5.247207 -1.250820 0.511444
599 946000000 2.060837 -0.792077 0.269161
599 946000000 4.586593 -0.057353 0.288795
599 946000000 5.927007 0.735316 0.514902
599 946000000 2.388608 1.484738 0.518358
599 972000000 5.225638 -1.244300 0.489413
